DATATYPE,PRODUCT,ITEM1,ITEM2,ENERGY_PRODUCT,MAIN_FLOW,FLOW_BREAKDOWN,PLANT_TYPE,STOCKS,VIS_A_VIS_AREA,MEASURE_VALUE_TYPE,UNIT_MEASURE
EXPORTS,BIOGASOL,ESTONIA,,R5212,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,NONBIOGASO,ESTONIA,,O4657,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,AVGAS,ESTONIA,,O4651,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,JETGAS,ESTONIA,,O4653,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,JETKERO,ESTONIA,,O4661,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,BIOJETKERO,ESTONIA,,R5232,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,NONBIOJETK,ESTONIA,,O4667,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,OTHKERO,ESTONIA,,O4669,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,DIESEL,ESTONIA,,O4678,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,HEATOIL,ESTONIA,,O4679,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,GASDIES,ESTONIA,,O4671,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,BIODIESEL,ESTONIA,,R5222,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,NONBIODIES,ESTONIA,,O4677,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,RESFUEL,ESTONIA,,O4680,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,LOWSULF,ESTONIA,,O4681,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,HIGHSULF,ESTONIA,,O4682,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,PETCOKE,ESTONIA,,O4694,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,OPRODS,ESTONIA,,O4690XO4694,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,TOTPRODS,ESTONIA,,O4600,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,TOTALOIL,ESTONIA,,O4000,EXPORTS,_Z,_Z,_Z,EE,WEIGHT,KT
EXPORTS,CRUDEOIL,ETHIOPIA,,O4100,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,NGL,ETHIOPIA,,O4200,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,REFFEEDS,ETHIOPIA,,O4300,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,ADDITIVE,ETHIOPIA,,O4400,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,NONCRUDE,ETHIOPIA,,O4500,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,CRNGFEED,ETHIOPIA,,O4A00,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,ETHANE,ETHIOPIA,,O4620,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,LPG,ETHIOPIA,,O4630,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,NAPHTHA,ETHIOPIA,,O4640,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,MOTORGAS,ETHIOPIA,,O4652,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,BIOGASOL,ETHIOPIA,,R5212,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,NONBIOGASO,ETHIOPIA,,O4657,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,AVGAS,ETHIOPIA,,O4651,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,JETGAS,ETHIOPIA,,O4653,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,JETKERO,ETHIOPIA,,O4661,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,BIOJETKERO,ETHIOPIA,,R5232,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,NONBIOJETK,ETHIOPIA,,O4667,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,OTHKERO,ETHIOPIA,,O4669,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,DIESEL,ETHIOPIA,,O4678,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,HEATOIL,ETHIOPIA,,O4679,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,GASDIES,ETHIOPIA,,O4671,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,BIODIESEL,ETHIOPIA,,R5222,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,NONBIODIES,ETHIOPIA,,O4677,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,RESFUEL,ETHIOPIA,,O4680,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,LOWSULF,ETHIOPIA,,O4681,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,HIGHSULF,ETHIOPIA,,O4682,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,PETCOKE,ETHIOPIA,,O4694,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,OPRODS,ETHIOPIA,,O4690XO4694,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,TOTPRODS,ETHIOPIA,,O4600,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,TOTALOIL,ETHIOPIA,,O4000,EXPORTS,_Z,_Z,_Z,ET,WEIGHT,KT
EXPORTS,CRUDEOIL,FINLAND,,O4100,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,NGL,FINLAND,,O4200,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,REFFEEDS,FINLAND,,O4300,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,ADDITIVE,FINLAND,,O4400,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,NONCRUDE,FINLAND,,O4500,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,CRNGFEED,FINLAND,,O4A00,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,ETHANE,FINLAND,,O4620,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,LPG,FINLAND,,O4630,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,NAPHTHA,FINLAND,,O4640,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,MOTORGAS,FINLAND,,O4652,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,BIOGASOL,FINLAND,,R5212,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,NONBIOGASO,FINLAND,,O4657,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,AVGAS,FINLAND,,O4651,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,JETGAS,FINLAND,,O4653,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,JETKERO,FINLAND,,O4661,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,BIOJETKERO,FINLAND,,R5232,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,NONBIOJETK,FINLAND,,O4667,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,OTHKERO,FINLAND,,O4669,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,DIESEL,FINLAND,,O4678,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,HEATOIL,FINLAND,,O4679,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,GASDIES,FINLAND,,O4671,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,BIODIESEL,FINLAND,,R5222,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,NONBIODIES,FINLAND,,O4677,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,RESFUEL,FINLAND,,O4680,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,LOWSULF,FINLAND,,O4681,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,HIGHSULF,FINLAND,,O4682,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,PETCOKE,FINLAND,,O4694,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,OPRODS,FINLAND,,O4690XO4694,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,TOTPRODS,FINLAND,,O4600,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,TOTALOIL,FINLAND,,O4000,EXPORTS,_Z,_Z,_Z,FI,WEIGHT,KT
EXPORTS,CRUDEOIL,FRANCE,,O4100,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,NGL,FRANCE,,O4200,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,REFFEEDS,FRANCE,,O4300,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,ADDITIVE,FRANCE,,O4400,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,NONCRUDE,FRANCE,,O4500,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,CRNGFEED,FRANCE,,O4A00,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,ETHANE,FRANCE,,O4620,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,LPG,FRANCE,,O4630,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,NAPHTHA,FRANCE,,O4640,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,MOTORGAS,FRANCE,,O4652,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,BIOGASOL,FRANCE,,R5212,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,NONBIOGASO,FRANCE,,O4657,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,AVGAS,FRANCE,,O4651,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,JETGAS,FRANCE,,O4653,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,JETKERO,FRANCE,,O4661,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,BIOJETKERO,FRANCE,,R5232,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,NONBIOJETK,FRANCE,,O4667,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,OTHKERO,FRANCE,,O4669,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,DIESEL,FRANCE,,O4678,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,HEATOIL,FRANCE,,O4679,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,GASDIES,FRANCE,,O4671,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,BIODIESEL,FRANCE,,R5222,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,NONBIODIES,FRANCE,,O4677,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,RESFUEL,FRANCE,,O4680,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,LOWSULF,FRANCE,,O4681,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,HIGHSULF,FRANCE,,O4682,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,PETCOKE,FRANCE,,O4694,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,OPRODS,FRANCE,,O4690XO4694,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,TOTPRODS,FRANCE,,O4600,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,TOTALOIL,FRANCE,,O4000,EXPORTS,_Z,_Z,_Z,FR,WEIGHT,KT
EXPORTS,CRUDEOIL,GABON,,O4100,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,NGL,GABON,,O4200,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,REFFEEDS,GABON,,O4300,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,ADDITIVE,GABON,,O4400,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,NONCRUDE,GABON,,O4500,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,CRNGFEED,GABON,,O4A00,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,ETHANE,GABON,,O4620,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,LPG,GABON,,O4630,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,NAPHTHA,GABON,,O4640,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,MOTORGAS,GABON,,O4652,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,BIOGASOL,GABON,,R5212,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,NONBIOGASO,GABON,,O4657,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,AVGAS,GABON,,O4651,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,JETGAS,GABON,,O4653,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,JETKERO,GABON,,O4661,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,BIOJETKERO,GABON,,R5232,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,NONBIOJETK,GABON,,O4667,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,OTHKERO,GABON,,O4669,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,DIESEL,GABON,,O4678,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,HEATOIL,GABON,,O4679,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,GASDIES,GABON,,O4671,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,BIODIESEL,GABON,,R5222,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,NONBIODIES,GABON,,O4677,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,RESFUEL,GABON,,O4680,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,LOWSULF,GABON,,O4681,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,HIGHSULF,GABON,,O4682,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,PETCOKE,GABON,,O4694,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,OPRODS,GABON,,O4690XO4694,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,TOTPRODS,GABON,,O4600,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,TOTALOIL,GABON,,O4000,EXPORTS,_Z,_Z,_Z,GA,WEIGHT,KT
EXPORTS,CRUDEOIL,GEORGIA,,O4100,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,NGL,GEORGIA,,O4200,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,REFFEEDS,GEORGIA,,O4300,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,ADDITIVE,GEORGIA,,O4400,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,NONCRUDE,GEORGIA,,O4500,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,CRNGFEED,GEORGIA,,O4A00,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,ETHANE,GEORGIA,,O4620,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,LPG,GEORGIA,,O4630,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,NAPHTHA,GEORGIA,,O4640,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,MOTORGAS,GEORGIA,,O4652,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,BIOGASOL,GEORGIA,,R5212,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,NONBIOGASO,GEORGIA,,O4657,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,AVGAS,GEORGIA,,O4651,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,JETGAS,GEORGIA,,O4653,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,JETKERO,GEORGIA,,O4661,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,BIOJETKERO,GEORGIA,,R5232,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,NONBIOJETK,GEORGIA,,O4667,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,OTHKERO,GEORGIA,,O4669,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,DIESEL,GEORGIA,,O4678,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,HEATOIL,GEORGIA,,O4679,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,GASDIES,GEORGIA,,O4671,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,BIODIESEL,GEORGIA,,R5222,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,NONBIODIES,GEORGIA,,O4677,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,RESFUEL,GEORGIA,,O4680,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,LOWSULF,GEORGIA,,O4681,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,HIGHSULF,GEORGIA,,O4682,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,PETCOKE,GEORGIA,,O4694,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,OPRODS,GEORGIA,,O4690XO4694,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,TOTPRODS,GEORGIA,,O4600,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,TOTALOIL,GEORGIA,,O4000,EXPORTS,_Z,_Z,_Z,GE,WEIGHT,KT
EXPORTS,CRUDEOIL,GERMANY,,O4100,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,NGL,GERMANY,,O4200,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,REFFEEDS,GERMANY,,O4300,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,ADDITIVE,GERMANY,,O4400,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,NONCRUDE,GERMANY,,O4500,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,CRNGFEED,GERMANY,,O4A00,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,ETHANE,GERMANY,,O4620,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,LPG,GERMANY,,O4630,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,NAPHTHA,GERMANY,,O4640,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,MOTORGAS,GERMANY,,O4652,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,BIOGASOL,GERMANY,,R5212,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,NONBIOGASO,GERMANY,,O4657,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,AVGAS,GERMANY,,O4651,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,JETGAS,GERMANY,,O4653,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,JETKERO,GERMANY,,O4661,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,BIOJETKERO,GERMANY,,R5232,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,NONBIOJETK,GERMANY,,O4667,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,OTHKERO,GERMANY,,O4669,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,DIESEL,GERMANY,,O4678,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,HEATOIL,GERMANY,,O4679,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,GASDIES,GERMANY,,O4671,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,BIODIESEL,GERMANY,,R5222,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,NONBIODIES,GERMANY,,O4677,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,RESFUEL,GERMANY,,O4680,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,LOWSULF,GERMANY,,O4681,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,HIGHSULF,GERMANY,,O4682,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,PETCOKE,GERMANY,,O4694,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,OPRODS,GERMANY,,O4690XO4694,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,TOTPRODS,GERMANY,,O4600,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,TOTALOIL,GERMANY,,O4000,EXPORTS,_Z,_Z,_Z,DE,WEIGHT,KT
EXPORTS,CRUDEOIL,GHANA,,O4100,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,NGL,GHANA,,O4200,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,REFFEEDS,GHANA,,O4300,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,ADDITIVE,GHANA,,O4400,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,NONCRUDE,GHANA,,O4500,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,CRNGFEED,GHANA,,O4A00,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,ETHANE,GHANA,,O4620,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,LPG,GHANA,,O4630,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,NAPHTHA,GHANA,,O4640,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,MOTORGAS,GHANA,,O4652,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,BIOGASOL,GHANA,,R5212,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,NONBIOGASO,GHANA,,O4657,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,AVGAS,GHANA,,O4651,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,JETGAS,GHANA,,O4653,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,JETKERO,GHANA,,O4661,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,BIOJETKERO,GHANA,,R5232,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,NONBIOJETK,GHANA,,O4667,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,OTHKERO,GHANA,,O4669,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,DIESEL,GHANA,,O4678,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,HEATOIL,GHANA,,O4679,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,GASDIES,GHANA,,O4671,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,BIODIESEL,GHANA,,R5222,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,NONBIODIES,GHANA,,O4677,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,RESFUEL,GHANA,,O4680,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,LOWSULF,GHANA,,O4681,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,HIGHSULF,GHANA,,O4682,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,PETCOKE,GHANA,,O4694,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,OPRODS,GHANA,,O4690XO4694,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,TOTPRODS,GHANA,,O4600,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,TOTALOIL,GHANA,,O4000,EXPORTS,_Z,_Z,_Z,GH,WEIGHT,KT
EXPORTS,CRUDEOIL,GIBRALTAR,,O4100,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,NGL,GIBRALTAR,,O4200,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,REFFEEDS,GIBRALTAR,,O4300,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,ADDITIVE,GIBRALTAR,,O4400,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,NONCRUDE,GIBRALTAR,,O4500,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,CRNGFEED,GIBRALTAR,,O4A00,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,ETHANE,GIBRALTAR,,O4620,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,LPG,GIBRALTAR,,O4630,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,NAPHTHA,GIBRALTAR,,O4640,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
EXPORTS,MOTORGAS,GIBRALTAR,,O4652,EXPORTS,_Z,_Z,_Z,GI,WEIGHT,KT
